Fecha Pedido,Categoría Tarjeta,País,Ventas,ID Cliente,Nombre Cliente
2022-09-30,Azul,Guatemala,60,LD-17005,Lisa DeCherney
2022-10-01,Azul,Guatemala,56,DP-13165,David Philippe
2022-10-02,Azul,Guatemala,63,MS-17830,Melanie Seite
2022-10-03,Azul,Guatemala,46,DH-13075,Dave Hallsten
2022-10-04,Azul,Guatemala,37,SG-20605,Speros Goranitis
2022-10-05,Azul,Guatemala,49,MA-17995,Michelle Arnett
2022-10-06,Azul,Guatemala,65,AG-10390,Allen Goldenen
2022-10-07,Azul,Guatemala,46,LW-17215,Luke Weiss
2022-10-08,Azul,Guatemala,70,RD-19810,Ross DeVincentis
2022-10-09,Azul,Guatemala,54,RC-19960,Ryan Crowe
2022-10-10,Azul,Guatemala,55,VS-21820,Vivek Sundaresam
2022-10-11,Azul,Guatemala,44,CR-12625,Corey Roper
2022-10-12,Azul,Guatemala,63,BW-11200,Ben Wallace
2022-10-13,Azul,Guatemala,52,AG-10495,Andrew Gjertsen
2022-10-14,Azul,Guatemala,61,JK-15205,Jamie Kunitz
2022-10-15,Azul,Guatemala,59,AS-10135,Adrian Shami
2022-10-16,Azul,Guatemala,50,BT-11485,Brad Thomas
2022-10-17,Azul,Guatemala,33,RD-19585,Rob Dowd
2022-10-18,Azul,Guatemala,58,DL-13315,Delfina Latchford
2022-10-19,Azul,Guatemala,39,TS-21340,Toby Swindell
2022-10-20,Azul,Guatemala,49,GH-14425,Gary Hwang
2022-10-21,Azul,Guatemala,39,BF-11005,Barry Franz
2022-10-22,Azul,Guatemala,56,BS-11380,Bill Stewart
2022-10-23,Azul,Guatemala,62,IM-15055,Ionia McGrath
2022-10-24,Azul,Guatemala,37,TB-21055,Ted Butterfield
2022-10-25,Azul,Guatemala,44,AR-10540,Andy Reiter
2022-10-26,Azul,Guatemala,48,JS-15595,Jill Stevenson
2022-10-27,Azul,Guatemala,55,TT-21070,Ted Trevino
2022-10-28,Azul,Guatemala,51,JG-15160,James Galang
2022-10-29,Azul,Guatemala,54,EM-14140,Eugene Moren
2022-10-30,Azul,Guatemala,53,DP-13390,Dennis Pardue
2022-10-31,Azul,Guatemala,42,BF-11275,Beth Fritzler
2022-11-01,Azul,Guatemala,57,DJ-13630,Doug Jacobs
2022-11-02,Azul,Guatemala,48,CM-11815,Candace McMahon
2022-11-03,Azul,Guatemala,57,CM-12655,Corinna Mitchell
2022-11-04,Azul,Guatemala,55,SJ-20215,Sarah Jordon
2022-11-05,Azul,Guatemala,62,AZ-10750,Annie Zypern
2022-11-06,Azul,Guatemala,69,CM-12445,Chuck Magee
2022-11-07,Azul,Guatemala,26,NP-18685,Nora Pelletier
2022-11-08,Azul,Guatemala,43,BG-11740,Bruce Geld
2022-11-09,Azul,Guatemala,54,YC-21895,Yoseph Carroll
2022-11-10,Azul,Guatemala,48,TC-21475,Tony Chapman
2022-11-11,Azul,Guatemala,54,KN-16450,Kean Nguyen
2022-11-12,Azul,Guatemala,64,DW-13480,Dianna Wilson
2022-11-13,Azul,Guatemala,66,BT-11680,Brian Thompson
2022-11-14,Azul,Guatemala,46,SW-20755,Steven Ward
2022-11-15,Azul,Guatemala,50,DC-12850,Dan Campbell
2022-11-16,Azul,Guatemala,51,DG-13300,Deirdre Greer
2022-11-17,Azul,Guatemala,45,AG-10300,Aleksandra Gannaway
2022-11-18,Azul,Guatemala,57,MS-17980,Michael Stewart
2022-11-19,Azul,Guatemala,54,BP-11095,Bart Pistole
2022-11-20,Azul,Guatemala,59,RB-19330,Randy Bradley
2022-11-21,Azul,Guatemala,34,AS-10240,Alan Shonely
2022-11-22,Azul,Guatemala,42,CA-12055,Cathy Armstrong
2022-11-23,Azul,Guatemala,57,RA-19885,Ruben Ausman
2022-11-24,Azul,Guatemala,46,AA-10375,Allen Armold
2022-11-25,Azul,Guatemala,69,JL-15505,Jeremy Lonsdale
2022-11-26,Azul,Guatemala,59,JH-15820,John Huston
2022-11-27,Azul,Guatemala,62,CD-11980,Carol Darley
2022-11-28,Azul,Guatemala,38,FM-14380,Fred McMath
2022-11-29,Azul,Guatemala,49,TB-21355,Todd Boyes
2022-11-30,Azul,Guatemala,41,SW-20245,Scot Wooten
2022-12-01,Azul,Guatemala,44,DW-13585,Dorothy Wardle
2022-12-02,Azul,Guatemala,36,DW-13540,Don Weiss
2022-12-03,Azul,Guatemala,47,KE-16420,Katrina Edelman
2022-12-04,Azul,Guatemala,48,FC-14245,Frank Carlisle
2022-12-05,Azul,Guatemala,26,GT-14755,Guy Thornton
2022-12-06,Azul,Guatemala,32,TM-21010,Tamara Manning
2022-12-07,Azul,Guatemala,33,BG-11035,Barry Gonzalez
2022-12-08,Azul,Guatemala,27,CC-12670,Craig Carreira
2022-12-09,Azul,Guatemala,42,KD-16345,Katherine Ducich
2022-12-10,Azul,Guatemala,49,EH-14125,Eugene Hildebrand
2022-12-11,Azul,Guatemala,41,NC-18535,Nick Crebassa
2022-12-12,Azul,Guatemala,27,AJ-10945,Ashley Jarboe
2022-12-13,Azul,Guatemala,35,BS-11590,Brendan Sweed
2022-12-14,Azul,Guatemala,39,EK-13795,Eileen Kiefer
2022-12-15,Azul,Guatemala,32,TS-21655,Trudy Schmidt
2022-12-16,Azul,Guatemala,39,Dl-13600,Dorris liebe
2022-12-17,Azul,Guatemala,31,GM-14440,Gary McGarr
2022-12-18,Azul,Guatemala,45,RD-19720,Roger Demir
2022-12-19,Azul,Guatemala,28,DK-12835,Damala Kotsonis
2022-12-20,Azul,Guatemala,37,JF-15295,Jason Fortune-
2022-12-21,Azul,Guatemala,31,ML-17755,Max Ludwig
2022-12-22,Azul,Guatemala,31,MZ-17335,Maria Zettner
2022-12-23,Azul,Guatemala,42,RD-19660,Robert Dilbeck
2022-12-24,Azul,Guatemala,47,MC-18130,Mike Caudle
2022-12-25,Azul,Guatemala,51,KD-16615,Ken Dana
2022-12-26,Azul,Guatemala,36,LC-16885,Lena Creighton
2022-12-27,Azul,Guatemala,24,KL-16645,Ken Lonsdale
2022-12-28,Azul,Guatemala,31,LS-17200,Luke Schmidt
2022-12-29,Azul,Guatemala,35,LC-17050,Liz Carlisle
2022-12-30,Azul,Guatemala,39,AG-10900,Arthur Gainer
2022-12-31,Azul,Guatemala,32,RB-19465,Rick Bensley
2023-01-01,Azul,Guatemala,41,CC-12610,Corey Catlett
2023-01-02,Azul,Guatemala,25,HF-14995,Herbert Flentye
2023-01-03,Azul,Guatemala,26,CP-12085,Cathy Prescott
2023-01-04,Azul,Guatemala,40,SP-20545,Sibella Parks
2023-01-05,Azul,Guatemala,35,KD-16495,Keith Dawkins
2023-01-06,Azul,Guatemala,31,SC-20380,Shahid Collister
2023-01-07,Azul,Guatemala,37,AH-10075,Adam Hart
2023-01-08,Azul,Guatemala,31,SC-20050,Sample Company A
2023-01-09,Azul,Guatemala,25,TB-21520,Tracy Blumstein
2023-01-10,Azul,Guatemala,26,TS-21205,Thomas Seio
2023-01-11,Azul,Guatemala,25,CT-11995,Carol Triggs
2023-01-12,Azul,Guatemala,38,MC-18100,Mick Crebagga
2023-01-13,Azul,Guatemala,44,SV-20815,Stuart Van
2023-01-14,Azul,Guatemala,43,TC-21145,Theresa Coyne
2023-01-15,Azul,Guatemala,46,JE-15745,Joel Eaton
2023-01-16,Azul,Guatemala,25,AH-10195,Alan Haines
2023-01-17,Azul,Guatemala,34,DH-13675,Duane Huffman
2023-01-18,Azul,Guatemala,34,PG-18820,Patrick Gardner
2023-01-19,Azul,Guatemala,43,MP-17470,Mark Packer
2023-01-20,Azul,Guatemala,36,AJ-10795,Anthony Johnson
2023-01-21,Azul,Guatemala,43,PF-19120,Peter Fuller
2023-01-22,Azul,Guatemala,48,MP-18175,Mike Pelletier
2023-01-23,Azul,Guatemala,32,RF-19345,Randy Ferguson
2023-01-24,Azul,Guatemala,41,AH-10690,Anna Hberlin
2023-01-25,Azul,Guatemala,31,EA-14035,Erin Ashbrook
2023-01-26,Azul,Guatemala,35,ON-18715,Odella Nelson
2023-01-27,Azul,Guatemala,42,JW-15220,Jane Waco
2023-01-28,Azul,Guatemala,55,TH-21100,Thea Hendricks
2023-01-29,Azul,Guatemala,36,JM-15865,John Murray
2023-01-30,Azul,Guatemala,32,PW-19030,Pauline Webber
2023-01-31,Azul,Guatemala,26,PW-19240,Pierre Wener
2023-02-01,Azul,Guatemala,39,TC-21295,Toby Carlisle
2023-02-02,Azul,Guatemala,38,SS-20875,Sung Shariari
2023-02-03,Azul,Guatemala,39,BP-11290,Beth Paige
2023-02-04,Azul,Guatemala,50,MC-17590,Matt Collister
2023-02-05,Azul,Guatemala,52,GM-14680,Greg Matthias
2023-02-06,Azul,Guatemala,41,HK-14890,Heather Kirkland
2023-02-07,Azul,Guatemala,26,BW-11065,Barry Weirich
2023-02-08,Azul,Guatemala,41,JB-16045,Julia Barnett
2023-02-09,Azul,Guatemala,29,DM-13015,Darrin Martin
2023-02-10,Azul,Guatemala,63,JR-15670,Jim Radford
2023-02-11,Azul,Guatemala,30,KF-16285,Karen Ferguson
2023-02-12,Azul,Guatemala,52,TB-21595,Troy Blackwell
2023-02-13,Azul,Guatemala,39,AC-10660,Anna Chung
2023-02-14,Azul,Guatemala,46,TB-21400,Tom Boeckenhauer
2023-02-15,Azul,Guatemala,36,SC-20230,Scot Coram
2023-02-16,Azul,Guatemala,33,MD-17860,Michael Dominguez
2023-02-17,Azul,Guatemala,47,CG-12520,Claire Gute
2023-02-18,Azul,Guatemala,41,PV-18985,Paul Van Hugh
2023-02-19,Azul,Guatemala,52,CK-12325,Christine Kargatis
2023-02-20,Azul,Guatemala,35,XP-21865,Xylona Preis
2023-02-21,Azul,Guatemala,39,TS-21505,Tony Sayre
2023-02-22,Azul,Guatemala,36,KB-16585,Ken Black
2023-02-23,Azul,Guatemala,27,AP-10720,Anne Pryor
2023-02-24,Azul,Guatemala,42,MR-17545,Mathew Reese
2023-02-25,Azul,Guatemala,49,DB-13210,Dean Braden
2023-02-26,Azul,Guatemala,59,DN-13690,Duane Noonan
2023-02-27,Azul,Guatemala,34,RM-19675,Robert Marley
2023-02-28,Azul,Guatemala,43,MG-17890,Michael Granlund
2023-03-01,Azul,Guatemala,45,MG-17650,Matthew Grinstein
2023-03-02,Azul,Guatemala,48,AM-10705,Anne McFarland
2023-03-03,Azul,Guatemala,49,TG-21640,Trudy Glocke
2023-03-04,Azul,Guatemala,51,MS-17710,Maurice Satty
2023-03-05,Azul,Guatemala,56,AB-10060,Adam Bellavance
2023-03-06,Azul,Guatemala,34,AG-10525,Andy Gerbode
2023-03-07,Azul,Guatemala,33,GW-14605,Giulietta Weimer
2023-03-08,Azul,Guatemala,43,SN-20710,Steve Nguyen
2023-03-09,Azul,Guatemala,48,AA-10645,Anna Andreadi
2023-03-10,Azul,Guatemala,42,LH-17155,Logan Haushalter
2023-03-11,Azul,Guatemala,59,BK-11260,Berenike Kampe
2023-03-12,Azul,Guatemala,54,KL-16555,Kelly Lampkin
2023-03-13,Azul,Guatemala,50,MG-18145,Mike Gockenbach
2023-03-14,Azul,Guatemala,52,CM-12190,Charlotte Melton
2023-03-15,Azul,Guatemala,44,BC-11125,Becky Castell
2023-03-16,Azul,Guatemala,62,NS-18640,Noel Staavos
2023-03-17,Azul,Guatemala,51,NR-18550,Nick Radford
2023-03-18,Azul,Guatemala,54,RK-19300,Ralph Kennedy
2023-03-19,Azul,Guatemala,56,KH-16360,Katherine Hughes
2023-03-20,Azul,Guatemala,39,PM-19135,Peter McVee
2023-03-21,Azul,Guatemala,38,PO-18865,Patrick O'Donnell
2023-03-22,Azul,Guatemala,42,RW-19540,Rick Wilson
2023-03-23,Azul,Guatemala,36,BS-11755,Bruce Stewart
2023-03-24,Azul,Guatemala,42,BT-11305,Beth Thompson
2023-03-25,Azul,Guatemala,51,WB-21850,William Brown
2023-03-26,Azul,Guatemala,61,CL-12565,Clay Ludtke
2023-03-27,Azul,Guatemala,39,RH-19495,Rick Hansen
2023-03-28,Azul,Guatemala,35,JF-15490,Jeremy Farry
2023-03-29,Azul,Guatemala,44,SD-20485,Shirley Daniels
2023-03-30,Azul,Guatemala,51,TH-21115,Thea Hudgings
2023-03-31,Azul,Guatemala,43,BS-11665,Brian Stugart
2023-04-01,Azul,Guatemala,72,LC-17140,Logan Currie
2023-04-02,Azul,Guatemala,64,SP-20860,Sung Pak
2023-04-03,Azul,Guatemala,49,JW-15955,Joni Wasserman
2023-04-04,Azul,Guatemala,56,CC-12370,Christopher Conant
2023-04-05,Azul,Guatemala,56,NP-18700,Nora Preis
2023-04-06,Azul,Guatemala,49,HA-14905,Helen Abelman
2023-04-07,Azul,Guatemala,54,EB-13840,Ellis Ballard
2023-04-08,Azul,Guatemala,63,TS-21430,Tom Stivers
2023-04-09,Azul,Guatemala,64,LR-16915,Lena Radford
2023-04-10,Azul,Guatemala,45,MA-17560,Matt Abelman
2023-04-11,Azul,Guatemala,44,RB-19705,Roger Barcio
2023-04-12,Azul,Guatemala,44,RA-19945,Ryan Akin
2023-04-13,Azul,Guatemala,60,FA-14230,Frank Atkinson
2023-04-14,Azul,Guatemala,67,LE-16810,Laurel Elliston
2023-04-15,Azul,Guatemala,56,LP-17095,Liz Preis
2023-04-16,Azul,Guatemala,60,TP-21565,Tracy Poddar
2023-04-17,Azul,Guatemala,55,LP-17080,Liz Pelletier
2023-04-18,Azul,Guatemala,73,CA-11965,Carol Adams
2023-04-19,Azul,Guatemala,62,JD-15790,John Dryer
2023-04-20,Azul,Guatemala,44,IL-15100,Ivan Liston
2023-04-21,Azul,Guatemala,49,CA-12265,Christina Anderson
2023-04-22,Azul,Guatemala,62,DB-13120,David Bremer
2023-04-23,Azul,Guatemala,61,JF-15565,Jill Fjeld
2023-04-24,Azul,Guatemala,40,DS-13180,David Smith
2023-04-25,Azul,Guatemala,48,AS-10285,Alejandro Savely
2023-04-26,Azul,Guatemala,45,IM-15070,Irene Maddox
2023-04-27,Azul,Guatemala,46,PM-18940,Paul MacIntyre
2023-04-28,Azul,Guatemala,47,DR-12880,Dan Reichenbach
2023-04-29,Azul,Guatemala,61,AI-10855,Arianne Irving
2023-04-30,Azul,Guatemala,77,MD-17350,Maribeth Dona
2023-05-01,Azul,Guatemala,55,TW-21025,Tamara Willingham
2023-05-02,Azul,Guatemala,63,LA-16780,Laura Armstrong
2023-05-03,Azul,Guatemala,53,EM-13810,Eleni McCrary
2023-05-04,Azul,Guatemala,51,DK-12985,Darren Koutras
2023-05-05,Azul,Guatemala,50,SV-20365,Seth Vernon
2023-05-06,Azul,Guatemala,67,SC-20695,Steve Chapman
2023-05-07,Azul,Guatemala,63,CM-12715,Craig Molinari
2023-05-08,Azul,Guatemala,52,DF-13135,David Flashing
2023-05-09,Azul,Guatemala,50,JK-16120,Julie Kriz
2023-05-10,Azul,Guatemala,55,SC-20020,Sam Craven
2023-05-11,Azul,Guatemala,72,GB-14575,Giulietta Baptist
2023-05-12,Azul,Guatemala,64,SG-20080,Sandra Glassco
2023-05-13,Azul,Guatemala,58,ES-14080,Erin Smith
2023-05-14,Azul,Guatemala,62,BH-11710,Brosina Hoffman
2023-05-15,Azul,Guatemala,37,JK-15730,Joe Kamberova
2023-05-16,Azul,Guatemala,46,LH-17020,Lisa Hazard
2023-05-17,Azul,Guatemala,50,GM-14500,Gene McClure
2023-05-18,Azul,Guatemala,57,NF-18595,Nicole Fjeld
2023-05-19,Azul,Guatemala,68,PO-19180,Philisse Overcash
2023-05-20,Azul,Guatemala,70,TH-21235,Tiffany House
2023-05-21,Azul,Guatemala,61,VW-21775,Victoria Wilson
2023-05-22,Azul,Guatemala,51,NM-18520,Neoma Murray
2023-05-23,Azul,Guatemala,55,ND-18370,Natalie DeCherney
2023-05-24,Azul,Guatemala,37,GT-14710,Greg Tran
2023-05-25,Azul,Guatemala,51,MB-17305,Maria Bertelson
2023-05-26,Azul,Guatemala,50,EJ-14155,Eva Jacobs
2023-05-27,Azul,Guatemala,52,KW-16570,Kelly Williams
2023-05-28,Azul,Guatemala,64,PS-18760,Pamela Stobb
2023-05-29,Azul,Guatemala,65,HA-14920,Helen Andreada
2023-05-30,Azul,Guatemala,50,LF-17185,Luke Foster
2023-05-31,Azul,Guatemala,52,DR-12940,Daniel Raglin
2023-06-01,Azul,Guatemala,53,CL-11890,Carl Ludwig
2023-06-02,Azul,Guatemala,57,SH-19975,Sally Hughsby
2023-06-03,Azul,Guatemala,69,DB-12970,Darren Budd
2023-06-04,Azul,Guatemala,77,FP-14320,Frank Preis
2023-06-05,Azul,Guatemala,44,VG-21790,Vivek Gonzalez
2023-06-06,Azul,Guatemala,47,RC-19825,Roy Collins
2023-06-07,Azul,Guatemala,69,ME-17725,Max Engle
2023-06-08,Azul,Guatemala,66,SV-20935,Susan Vittorini
2023-06-09,Azul,Guatemala,74,BF-11170,Ben Ferrer
2023-06-10,Azul,Guatemala,80,AP-10915,Arthur Prichep
2023-06-11,Azul,Guatemala,63,AB-10015,Aaron Bergman
2023-06-12,Azul,Guatemala,35,DB-13360,Dennis Bolton
2023-06-13,Azul,Guatemala,75,SF-20965,Sylvia Foulston
2023-06-14,Azul,Guatemala,45,PP-18955,Paul Prost
2023-06-15,Azul,Guatemala,65,BS-11365,Bill Shonely
2023-06-16,Azul,Guatemala,53,MS-17365,Maribeth Schnelling
2023-06-17,Azul,Guatemala,63,SM-20005,Sally Matthias
2023-06-18,Azul,Guatemala,83,EB-13705,Ed Braxton
2023-06-19,Azul,Guatemala,47,HW-14935,Helen Wasserman
2023-06-20,Azul,Guatemala,50,EH-13945,Eric Hoffmann
2023-06-21,Azul,Guatemala,68,DJ-13510,Don Jones
2023-06-22,Azul,Guatemala,71,RB-19570,Rob Beeghly
2023-06-23,Azul,Guatemala,55,TT-21460,Tonja Turnell
2023-06-24,Azul,Guatemala,70,BP-11155,Becky Pak
2023-06-25,Azul,Guatemala,63,SH-20395,Shahid Hopkins
2023-06-26,Azul,Guatemala,50,CS-11950,Carlos Soltero
2023-06-27,Azul,Guatemala,57,AA-10315,Alex Avila
2023-06-28,Azul,Guatemala,59,AS-10090,Adam Shillingsburg
2023-06-29,Azul,Guatemala,66,BE-11455,Brad Eason
2023-06-30,Azul,Guatemala,57,CS-12490,Cindy Schnelling
2023-07-01,Azul,Guatemala,85,KB-16315,Karl Braun
2023-07-02,Azul,Guatemala,79,JK-16090,Juliana Krohn
2023-07-03,Azul,Guatemala,65,CM-12235,Chris McAfee
2023-07-04,Azul,Guatemala,48,ML-17395,Marina Lichtenstein
2023-07-05,Azul,Guatemala,66,MC-17425,Mark Cousins
2023-07-06,Azul,Guatemala,71,MO-17500,Mary O'Rourke
2023-07-07,Azul,Guatemala,77,SP-20620,Stefania Perrino
2023-07-08,Azul,Guatemala,77,SM-20320,Sean Miller
2023-07-09,Azul,Guatemala,74,AB-10255,Alejandro Ballentine
2023-07-10,Azul,Guatemala,45,SN-20560,Skye Norling
2023-07-11,Azul,Guatemala,63,CB-12025,Cassandra Brandow
2023-07-12,Azul,Guatemala,73,JG-15310,Jason Gross
2023-07-13,Azul,Guatemala,66,BD-11635,Brian Derr
2023-07-14,Azul,Guatemala,73,MP-17965,Michael Paige
2023-07-15,Azul,Guatemala,72,RH-19600,Rob Haberlin
2023-07-16,Azul,Guatemala,93,PF-19225,Phillip Flathmann
2023-07-17,Azul,Guatemala,49,AB-10165,Alan Barnes
2023-07-18,Azul,Guatemala,61,CC-12430,Chuck Clark
2023-07-19,Azul,Guatemala,58,RD-19480,Rick Duston
2023-07-20,Azul,Guatemala,72,JS-15880,John Stevenson
2023-07-21,Azul,Guatemala,61,LM-17065,Liz MacKendrick
2023-07-22,Azul,Guatemala,81,SH-20635,Stefanie Holloman
2023-07-23,Azul,Guatemala,73,KM-16225,Kalyca Meade
2023-07-24,Azul,Guatemala,48,NB-18655,Nona Balk
2023-07-25,Azul,Guatemala,60,JE-15610,Jim Epp
2023-07-26,Azul,Guatemala,67,SC-20260,Scott Cohen
2023-07-27,Azul,Guatemala,69,CS-12250,Chris Selesnick
2023-07-28,Azul,Guatemala,63,TN-21040,Tanja Norvell
2023-07-29,Azul,Guatemala,82,JE-16165,Justin Ellison
2023-07-30,Azul,Guatemala,73,JM-16195,Justin MacKendrick
2023-07-31,Azul,Guatemala,57,MO-17800,Meg O'Connel
2023-08-01,Azul,Guatemala,52,RF-19840,Roy Franzsisch
2023-08-02,Azul,Guatemala,48,JK-15625,Jim Karlsson
2023-08-03,Azul,Guatemala,56,JE-15715,Joe Elijah
2023-08-04,Azul,Guatemala,73,NP-18325,Naresj Patel
2023-08-05,Azul,Guatemala,55,BM-11575,Brendan Murry
2023-08-06,Azul,Guatemala,64,JP-15460,Jennifer Patt
2023-08-07,Azul,Guatemala,47,ED-13885,Emily Ducich
2023-08-08,Azul,Guatemala,59,BD-11320,Bill Donatelli
2023-08-09,Azul,Guatemala,64,MH-18115,Mick Hernandez
2023-08-10,Azul,Guatemala,58,TC-21535,Tracy Collins
2023-08-11,Azul,Guatemala,60,TB-21190,Thomas Brumley
2023-08-12,Azul,Guatemala,65,TR-21325,Toby Ritter
2023-08-13,Azul,Guatemala,61,HG-14965,Henry Goldwyn
2023-08-14,Azul,Guatemala,43,GA-14515,George Ashbrook
2023-08-15,Azul,Guatemala,57,MG-17680,Maureen Gastineau
2023-08-16,Azul,Guatemala,59,PB-19150,Philip Brown
2023-08-17,Azul,Guatemala,61,DL-12925,Daniel Lacy
2023-08-18,Azul,Guatemala,62,CC-12100,Chad Cunningham
2023-08-19,Azul,Guatemala,75,DB-12910,Daniel Byrd
2023-08-20,Azul,Guatemala,79,KB-16240,Karen Bern
2023-08-21,Azul,Guatemala,47,MM-17920,Michael Moore
2023-08-22,Azul,Guatemala,62,RB-19795,Ross Baird
2023-08-23,Azul,Guatemala,56,PK-19075,Pete Kriz
2023-08-24,Azul,Guatemala,48,SS-20140,Saphhira Shifley
2023-08-25,Azul,Guatemala,67,PS-19045,Penelope Sewall
2023-08-26,Azul,Guatemala,79,BF-11020,Barry Franzsisch
2023-08-27,Azul,Guatemala,66,MH-17290,Marc Harrigan
2023-08-28,Azul,Guatemala,54,EP-13915,Emily Phan
2023-08-29,Azul,Guatemala,51,HM-14860,Harry Marie
2023-08-30,Azul,Guatemala,56,BD-11605,Brian Dahlen
2023-08-31,Azul,Guatemala,57,MC-17845,Michael Chen
2023-09-01,Azul,Guatemala,53,BP-11230,Benjamin Patterson
2023-09-02,Azul,Guatemala,58,GZ-14470,Gary Zandusky
2023-09-03,Azul,Guatemala,70,MK-17905,Michael Kennedy
2023-09-04,Azul,Guatemala,49,MG-18205,Mitch Gastineau
2023-09-05,Azul,Guatemala,60,LH-16900,Lena Hernandez
2023-09-06,Azul,Guatemala,65,HL-15040,Hunter Lopez
2023-09-07,Azul,Guatemala,50,AW-10930,Arthur Wiediger
2023-09-08,Azul,Guatemala,58,KT-16465,Kean Takahito
2023-09-09,Azul,Guatemala,61,JL-15835,John Lee
2023-09-10,Azul,Guatemala,72,BM-11650,Brian Moss
2023-09-11,Azul,Guatemala,52,SO-20335,Sean O'Donnell
2023-09-12,Azul,Guatemala,48,TB-21625,Trudy Brown
2023-09-13,Azul,Guatemala,59,GB-14530,George Bell
2023-09-14,Azul,Guatemala,59,EG-13900,Emily Grady
2023-09-15,Azul,Guatemala,48,KW-16435,Katrina Willman
2023-09-16,Azul,Guatemala,70,DW-13195,David Wiener
2023-09-17,Azul,Guatemala,76,FM-14215,Filia McAdams
2023-09-18,Azul,Guatemala,41,HE-14800,Harold Engle
2023-09-19,Azul,Guatemala,41,SM-20950,Suzanne McNair
2023-09-20,Azul,Guatemala,44,TT-21220,Thomas Thornton
2023-09-21,Azul,Guatemala,59,SC-20095,Sanjit Chand
2023-09-22,Azul,Guatemala,61,JS-16030,Joy Smith
2023-09-23,Azul,Guatemala,60,HG-14845,Harry Greene
2023-09-24,Azul,Guatemala,62,BM-11140,Becky Martin
2023-09-25,Azul,Guatemala,50,MH-18025,Michelle Huthwaite
2023-09-26,Azul,Guatemala,48,MY-18295,Muhammed Yedwab
2023-09-27,Azul,Guatemala,58,TD-20995,Tamara Dahlen
2023-09-28,Azul,Guatemala,57,PS-18970,Paul Stevenson
2023-09-29,Azul,Guatemala,54,JD-15895,Jonathan Doherty
2023-09-30,Azul,Guatemala,64,LW-17125,Liz Willingham
2023-10-01,Azul,Guatemala,63,CJ-12010,Caroline Jumper
2023-10-02,Azul,Guatemala,39,CK-12760,Cyma Kinney
2023-10-03,Azul,Guatemala,51,KM-16660,Khloe Miller
2023-10-04,Azul,Guatemala,39,RO-19780,Rose O'Brian
2023-10-05,Azul,Guatemala,41,MC-17605,Matt Connell
2023-10-06,Azul,Guatemala,50,FO-14305,Frank Olsen
2023-10-07,Azul,Guatemala,59,BW-11110,Bart Watters
2023-10-08,Azul,Guatemala,65,PC-19000,Pauline Chand
2023-10-09,Azul,Guatemala,40,DK-13225,Dean Katz
2023-10-10,Azul,Guatemala,41,RD-19900,Ruben Dartt
2023-10-11,Azul,Guatemala,53,JD-16060,Julia Dunbar
2023-10-12,Azul,Guatemala,47,CK-12595,Clytie Kelty
2023-10-13,Azul,Guatemala,53,SC-20770,Stewart Carmichael
2023-10-14,Azul,Guatemala,62,DL-12865,Dan Lawera
2023-10-15,Azul,Guatemala,42,MV-17485,Mark Van Huff
2023-10-16,Azul,Guatemala,39,CS-12175,Charles Sheldon
2023-10-17,Azul,Guatemala,45,NW-18400,Natalie Webber
2023-10-18,Azul,Guatemala,34,ZC-21910,Zuschuss Carroll
2023-10-19,Azul,Guatemala,53,RS-19420,Ricardo Sperren
2023-10-20,Azul,Guatemala,57,SR-20740,Steven Roelle
2023-10-21,Azul,Guatemala,44,SW-20455,Shaun Weien
2023-10-22,Azul,Guatemala,56,LC-16870,Lena Cacioppo
2023-10-23,Azul,Guatemala,47,PJ-19015,Pauline Johnson
2023-10-24,Azul,Guatemala,43,NL-18310,Nancy Lomonaco
2023-10-25,Azul,Guatemala,49,JC-15775,John Castell
2023-10-26,Azul,Guatemala,39,HJ-14875,Heather Jas
2023-10-27,Azul,Guatemala,68,JE-15475,Jeremy Ellison
2023-10-28,Azul,Guatemala,50,Co-12640,Corey-Lock
2023-10-29,Azul,Guatemala,69,SB-20185,Sarah Brown
2023-10-30,Azul,Guatemala,32,FH-14275,Frank Hawley
2023-10-31,Azul,Guatemala,50,JF-15355,Jay Fein
2023-11-01,Azul,Guatemala,61,SF-20065,Sandra Flanagan
2023-11-02,Azul,Guatemala,39,SZ-20035,Sam Zeldin
2023-11-03,Azul,Guatemala,66,AH-10465,Amy Hunt
2023-11-04,Azul,Guatemala,59,CP-12340,Christine Phan
2023-11-05,Azul,Guatemala,62,JD-16150,Justin Deggeller
2023-11-06,Azul,Guatemala,50,ER-13855,Elpida Rittenbach
2023-11-07,Azul,Guatemala,48,KH-16510,Keith Herrera
2023-11-08,Azul,Guatemala,44,DJ-13420,Denny Joy
2023-11-09,Azul,Guatemala,40,CK-12205,Chloris Kastensmidt
2023-11-10,Azul,Guatemala,57,AD-10180,Alan Dominguez
2023-11-11,Azul,Guatemala,66,LT-17110,Liz Thompson
2023-11-12,Azul,Guatemala,59,VP-21760,Victoria Pisteka
2023-11-13,Azul,Guatemala,42,SC-20725,Steven Cartwright
2023-11-14,Azul,Guatemala,41,GG-14650,Greg Guthrie
2023-11-15,Azul,Guatemala,40,MS-17530,MaryBeth Skach
2023-11-16,Azul,Guatemala,74,BN-11515,Bradley Nguyen
2023-11-17,Azul,Guatemala,54,AH-10120,Adrian Hane
2023-11-18,Azul,Guatemala,59,DO-13645,Doug O'Connell
2023-11-19,Azul,Guatemala,56,FC-14335,Fred Chung
